Time(sec)_full_semester,Overhead(sec),Time_per_night(sec),N_obs(full_semester),Starname,RAH,RAM,RAS,DECD,DECM,DECS,epoch,vmag=,Vmag,T_exp(sec),T_max(sec),Exp_meter_counts(k),decker,N_obs,Iodine,Priority,Program code,Telescope Propsoal Code,Comment,Include,Done,Cadence
Exposure time + overhead,120,,requested,,,,,,,,,,,,,,,per night,,,(for script),,,Y/N,,min separation
Formula,leave blank,Formula,,,,,,,,,,,,,,,,,,,,,,,,in days
358,,238,1,T003853,11,22,41.7,73,30,28,2000,vmag=,12.7,238,475,10,C2,1,out,p1,DH,H249,,,,
313,,193,1,T003890,11,26,50.7,37,42,18,2000,vmag=,12.5,193,387,10,C2,1,out,p1,DH,H249,,,,
230,,110,1,T003878,12,17,24.3,29,38,1,2000,vmag=,11.9,110,221,10,C2,1,out,p1,DH,H249,,,,
430,,310,1,T002068,12,25,6,60,25,6,2000,vmag=,13,310,620,10,C2,1,out,p1,DH,H249,,,,
963,,843,1,T003880,12,32,43.4,34,29,41,2000,vmag=,14.1,843,1686,10,C2,1,out,p1,DH,H249,,,,
180,,60,1,T002321,13,6,56.7,16,32,58,2000,vmag=,10.3,60,120,22,C2,1,out,p1,DH,H249,,,,
665,,545,1,T004898,13,9,22.1,-32,49,45,2000,vmag=,13.6,545,1090,10,C2,1,out,p1,DH,H249,,,,
265,,145,1,T005636,13,18,55.4,34,15,14,2000,vmag=,12.2,145,289,10,C2,1,out,p1,DH,H249,,N,done,
221,,101,1,T005633,13,59,0.9,-2,30,48,2000,vmag=,11.8,101,202,10,C2,1,out,p1,DH,H249,,N,done,
180,,60,1,T002007,13,59,25.7,74,9,5,2000,vmag=,11.1,60,120,11,C2,1,out,p1,DH,H249,,N,done,
1300,,1180,1,T003255,14,19,52.1,-28,55,16,2000,vmag=,14.5,1180,1800,10,C2,1,out,p1,DH,H249,,,,
275,,155,1,T003911,14,40,9,54,8,15,2000,vmag=,12.3,155,310,10,C2,1,out,p1,DH,H249,,N,done,
269,,149,1,T005238,14,53,26.1,68,51,34,2000,vmag=,12.2,149,299,10,C2,1,out,p1,DH,H249,,N,done,
568,,448,1,T003973,15,18,43.1,44,27,22,2000,vmag=,13.4,448,897,10,C2,1,out,p1,DH,H249,,N,done,
1267,,1147,1,T005601,15,58,1.7,66,2,13,2000,vmag=,14.4,1147,1800,10,C2,1,out,p1,DH,H249,,N,done,
1489,,1369,1,T001752,16,53,51.1,60,42,32,2000,vmag=,14.6,1369,1800,10,C2,1,out,p1,DH,H249,,N,done,
518,,398,1,T002142,17,48,11.2,15,58,46,2000,vmag=,13.3,398,796,10,C2,1,out,p1,DH,H249,,N,done,
198,,78,1,T004576,18,20,54.4,16,27,9,2000,vmag=,11.5,78,156,10,C2,1,out,p1,DH,H249,,N,done,
801,,681,1,T004030,18,30,29.4,56,46,13,2000,vmag=,13.9,681,1363,10,C2,1,out,p1,DH,H249,,N,done,
565,,445,1,T004090,18,32,55.7,39,38,16,2000,vmag=,13.4,445,890,10,C2,1,out,p1,DH,H249,,N,done,
626,,506,1,T004114,19,31,51.6,61,52,55,2000,vmag=,13.5,506,1012,10,C2,1,out,p1,DH,H249,,N,done,
1396,,1276,1,T002433,19,57,45.3,56,58,14,2000,vmag=,14.5,1276,1800,10,C2,1,out,p1,DH,H249,,N,done,
813,,693,1,T001756,20,25,18.9,77,38,10,2000,vmag=,13.9,693,1385,10,C2,1,out,p1,DH,H249,,N,done,
180,,60,1,T002211,20,34,9.2,-29,40,19,2000,vmag=,10,60,120,31,C2,1,out,p1,DH,H249,,N,done,
180,,60,1,T002050,21,35,37.9,65,26,15,2000,vmag=,10.2,60,120,25,C2,1,out,p1,DH,H249,,N,done,
542,,422,1,T000233,22,54,50.4,-18,54,42,2000,vmag=,13.3,422,844,10,C2,1,out,p1,DH,H249,,N,done,
186,,66,1,T000192,23,51,31,-39,54,24,2000,vmag=,11.3,66,132,10,C2,1,out,p1,DH,H249,,N,done,
27600,,5400,5,K01442,19,4,8.7,49,36,52,2000,vmag=,12.5,1800,1800,50,C2,3,in,p1,CB,H268,"3x per night, The goal will be to get it 3x on 8/8, 8/9, 8/10, 8/14 and 8/17",N,done,
440,,100,2,9251,1,31,53.5,46,24,0,2000,vmag=,8.2,100,500,250,C2,1,out,p3,JW,H252,2-Feb,,,
846,,303,2,15337,2,27,28.3,-27,38,12,2000,vmag=,9.1,303,500,250,B5,1,in,p1,JW,H252,"companion at 1.5 arcsec, observe brighter component. got 2/2",N,done,
2040,,900,2,GJ3193,3,1,50.8,-16,35,42,2000,vmag=,10.5,900,900,120,C2,1,in,p1,JW,H252,"Triple system, observe SE component. observed 2/2",N,done,
574,,167,2,20152,3,13,59.9,-8,34,26,2000,vmag=,8.4,167,500,250,B5,1,in,p3,JW,H252,got 2/2,N,done,
768,,136,3,T001684,4,21,23.1,62,14,41,2000,vmag=,8.2,136,500,250,B5,1,in,p1,JW,H252,got 3/3,N,done,
440,,100,2,63283,7,48,22.9,6,47,6,2000,vmag=,8.2,100,500,250,C2,1,out,p3,JW,H252,,,,
350,,55,2,69789,8,18,24.6,-7,34,16,2000,vmag=,7.6,55,500,250,C2,1,out,p3,JW,H252,"companion at 0.75 '', observe brighter component",,,
320,,40,2,73344,8,38,45.5,23,41,7,2000,vmag=,6.9,40,500,250,B5,1,in,p2,JW,H252,,,,
528,,144,2,76854,9,1,11.4,55,51,36,2000,vmag=,8.3,144,500,250,B5,1,in,p1,JW,H252,"companion at 0.1'', observe NE component",,,
648,,204,2,TIC286132427,9,46,53.9,-4,17,53,2000,vmag=,8.7,204,500,250,B5,1,in,p2,JW,H252,"companion at 1.75'', observe brighter component",,,
132,,12,1,HIP57386,11,45,55.5,11,22,15,2000,vmag=,9.4,12,500,10,C2,1,out,p1,JW,H252,"companion at 0.7'', observe brighter component (SW)",,,
1038,,399,2,HIP57386,11,45,55.5,11,22,15,2000,vmag=,9.4,399,500,250,B5,1,in,p1,JW,H252,"companion at 0.7'', observe brighter component (SW)",,,
704,,232,2,96735,11,8,55.9,34,18,11,2000,vmag=,8.8,232,500,250,B5,1,in,p1,JW,H252,,,,
1713,,451,3,HIP58234,11,56,39.2,-12,22,39,2000,vmag=,9.5,451,500,250,B5,1,in,p1,JW,H252,"companions at 0.1'' and 0.7'', observe brighter component",,,
1098,,246,3,HIP64573,13,14,9.7,-16,33,35,2000,vmag=,8.9,246,500,250,B5,1,in,p1,JW,H252,"companion at 1.7'', observe NE component",,,
708,,116,3,118203,13,34,2.3,53,43,41,2000,vmag=,8.1,116,500,250,B5,1,in,p1,JW,H252,,,,
660,,100,3,HIP69275,14,10,53,62,31,20,2000,vmag=,8.3,100,500,250,C2,1,out,p1,JW,H252,,,,
1578,,669,2,HIP81087,16,33,44,61,43,6,2000,vmag=,10,669,1200,250,B5,1,in,p2,JW,H252,"2/2, companion at 0.1'', observe brighter component",N,done,
294,,27,2,HIP83168,16,59,50,58,27,46,2000,vmag=,6.9,27,500,250,C2,1,out,p4,JW,H252,2-Feb,N,done,
1344,,552,2,HIP93711,19,4,54.7,79,45,23,2000,vmag=,9.8,552,1200,250,B5,1,in,p4,JW,H252,2-Feb,N,done,
450,,30,3,HIP96618,19,38,38.7,31,13,9,2000,vmag=,7.6,30,500,250,C2,1,out,p2,JW,H252,3-Mar,N,done,
720,,120,3,HIP111842,22,39,15.8,33,53,22,2000,vmag=,8.9,120,500,250,C2,1,out,p4,JW,H252,"companion at 0.45'', observe brighter component. got 3/3",,done,
888,,324,2,HIP114003,23,5,16.6,-36,56,44,2000,vmag=,9.2,324,500,250,B5,1,in,p3,JW,H252,"first obs 8/10, 2nd 9/6, 3rd 9/6",N,done,
1062,,411,2,HIP115594,23,24,55.1,-38,9,39,2000,vmag=,9.4,411,500,250,B5,1,in,p3,JW,H252,"companion at 0.7'', observe NW component, got 3/2 so far",N,done,
1395,,345,3,HIP26250,5,35,27.8,21,17,39,2000,vmag=,9.2,345,500,250,B5,1,in,p3,JW,H252,3-Apr,N,done,
3105,,915,3,HIP24007,5,9,34.8,24,19,27,2000,vmag=,10.3,915,1200,250,B5,1,in,p2,JW,H252,got 3/3,N,done,
360,,60,2,70826,8,24,49.2,20,9,11,2000,vmag=,7.3,60,500,250,B5,1,in,p3,JW,H252,,,,
580,,170,2,EPIC228974907,12,30,19.5,-1,56,33,2000,vmag=,8.9,170,500,250,C2,1,out,p3,JW,H252,,,,
171,,51,1,EPIC201472593,11,23,14,0,6,38,2000,vmag=,11.1,51,76,10,C2,1,out,p3,JZ,C269,,,,
458,,338,1,EPIC201927336,11,23,44,7,55,1,2000,vmag=,13.1,338,507,10,C2,1,out,p3,JZ,C269,,,,
199,,79,1,EPIC204750116,15,55,16,-21,1,37,2000,vmag=,11.5,79,118,10,C2,1,out,p3,JZ,C269,,N,done,
312,,192,1,EPIC204914585,16,8,13,-20,17,18,2000,vmag=,12.5,192,289,10,C2,1,out,p3,JZ,C269,,N,done,
540,,420,1,EPIC205632508,16,36,27,-16,13,44,2000,vmag=,13.3,420,630,10,C2,1,out,p3,JZ,C269,,N,done,
767,,647,1,EPIC206317286,22,30,28,-7,58,20,2000,vmag=,13.8,647,970,10,C2,1,out,p3,JZ,C269,,N,done,
361,,241,1,EPIC210678858,3,26,11,18,3,59,2000,vmag=,12.7,241,362,10,C2,1,out,p3,JZ,C269,,N,done,
707,,587,1,EPIC210852232,3,55,25,20,39,36,2000,vmag=,13.7,587,881,10,C2,1,out,p3,JZ,C269,,N,done,
292,,172,1,EPIC211711685,8,54,3,16,4,16,2000,vmag=,12.4,172,259,10,C2,1,out,p3,JZ,C269,,,,
438,,318,1,EPIC211731298,8,36,9,16,20,37,2000,vmag=,13,318,478,10,C2,1,out,p3,JZ,C269,,,,
850,,730,1,EPIC211754962,8,16,7,16,40,37,2000,vmag=,13.9,730,1096,10,C2,1,out,p3,JZ,C269,,,,
264,,144,1,EPIC211770867,8,12,5,16,54,10,2000,vmag=,12.2,144,216,10,C2,1,out,p3,JZ,C269,,,,
513,,393,1,EPIC212440430,13,36,8,-14,0,33,2000,vmag=,13.3,393,590,10,C2,1,out,p3,JZ,C269,,,,
502,,382,1,EPIC212499991,13,29,57,-12,44,5,2000,vmag=,13.2,382,574,10,C2,1,out,p3,JZ,C269,,,,
823,,703,1,EPIC212529560,13,28,31,-12,6,26,2000,vmag=,13.9,703,1055,10,C2,1,out,p3,JZ,C269,,,,
441,,321,1,EPIC212562715,13,28,40,-11,23,57,2000,vmag=,13.1,321,481,10,C2,1,out,p3,JZ,C269,,,,
839,,719,1,EPIC212743333,13,13,54,-7,9,39,2000,vmag=,13.9,719,1079,10,C2,1,out,p3,JZ,C269,,,,
417,,297,1,EPIC220186645,1,9,31,0,31,3,2000,vmag=,13,297,445,10,C2,1,out,p3,JZ,C269,Negative Dec!,N,done,
392,,272,1,EPIC220198551,1,18,30,0,3,23,2000,vmag=,12.9,272,409,10,C2,1,out,p3,JZ,C269,,N,done,
393,,273,1,EPIC220256496,1,24,25,1,42,17,2000,vmag=,12.9,273,410,10,C2,1,out,p3,JZ,C269,,N,done,
737,,617,1,EPIC220288594,0,55,8,2,23,37,2000,vmag=,13.8,617,926,10,C2,1,out,p3,JZ,C269,,N,done,
555,,435,1,EPIC220400100,0,39,23,4,43,4,2000,vmag=,13.4,435,653,10,C2,1,out,p3,JZ,C269,,N,done,
482,,362,1,EPIC220437615,1,1,32,5,26,37,2000,vmag=,13.2,362,543,10,C2,1,out,p3,JZ,C269,,N,done,
356,,236,1,EPIC220503236,0,51,14,6,50,47,2000,vmag=,12.7,236,354,10,C2,1,out,p3,JZ,C269,,N,done,
432,,312,1,EPIC220510874,1,13,11,7,0,46,2000,vmag=,13,312,468,10,C2,1,out,p3,JZ,C269,,N,done,
444,,324,1,EPIC220571481,0,58,48,8,24,9,2000,vmag=,13.1,324,486,10,C2,1,out,p3,JZ,C269,,N,done,
690,,570,1,EPIC220616148,0,57,0,9,23,9,2000,vmag=,13.7,570,856,10,C2,1,out,p3,JZ,C269,,N,done,
874,,754,1,EPIC201456770,12,22,47,0,7,18,2000,vmag=,14,754,1131,10,C2,1,out,p3,JZ,C269,,,,
211,,91,1,EPIC201595106,12,14,52,1,58,5,2000,vmag=,11.7,91,136,10,C2,1,out,p3,JZ,C269,,,,
788,,668,1,EPIC246380972,23,3,43,-1,27,54,2000,vmag=,13.8,668,1003,10,C2,1,out,p3,JZ,C269,,N,done,
773,,653,1,EPIC246851148,4,43,58,16,16,23,2000,vmag=,13.8,653,980,10,C2,1,out,p3,JZ,C269,,N,done,
871,,751,1,EPIC201696891,11,1,45,3,35,13,2000,vmag=,14,751,1126,10,C2,1,out,p3,JZ,C269,,,,
169,,49,1,EPIC248740016,10,36,31,9,14,29,2000,vmag=,11,49,74,10,C2,1,out,p3,JZ,C269,,,,
257,,137,1,EPIC248758353,10,56,45,9,40,26,2000,vmag=,12.1,137,206,10,C2,1,out,p3,JZ,C269,,,,
189,,69,1,EPIC248779118,10,37,43,10,10,45,2000,vmag=,11.4,69,103,10,C2,1,out,p3,JZ,C269,,,,
805,,685,1,EPIC248861279,10,41,17,12,11,27,2000,vmag=,13.9,685,1028,10,C2,1,out,p3,JZ,C269,,,,
800,,680,1,EPIC249217834,15,32,48,-25,26,36,2000,vmag=,13.9,680,1021,10,C2,1,out,p3,JZ,C269,,N,done,
256,,136,1,EPIC249401470,15,5,57,-23,2,10,2000,vmag=,12.1,136,204,10,C2,1,out,p3,JZ,C269,,N,done,
387,,267,1,EPIC249865296,15,38,10,-17,3,49,2000,vmag=,12.9,267,401,10,C2,1,out,p3,JZ,C269,,N,done,
329,,209,1,EPIC249924395,15,13,49,-16,21,4,2000,vmag=,12.6,209,314,10,C2,1,out,p3,JZ,C269,,N,done,
872,,752,1,EPIC211436313,9,9,59,12,11,26,2000,vmag=,14,752,1128,10,C2,1,out,p3,JZ,C269,,,,
806,,686,1,EPIC211451776,8,55,29,12,25,37,2000,vmag=,13.9,686,1029,10,C2,1,out,p3,JZ,C269,,,,
411,,291,1,EPIC211619805,8,52,57,14,48,42,2000,vmag=,12.9,291,437,10,C2,1,out,p3,JZ,C269,,,,
240,,120,1,EPIC211647930,9,7,9,15,12,20,2000,vmag=,12,120,180,10,C2,1,out,p3,JZ,C269,,,,
190,,70,1,EPIC211730024,9,5,57,16,19,31,2000,vmag=,11.4,70,106,10,C2,1,out,p3,JZ,C269,,,,
343,,223,1,EPIC211732116,9,9,31,16,21,20,2000,vmag=,12.7,223,335,10,C2,1,out,p3,JZ,C269,,,,
173,,53,1,EPIC211839546,9,10,14,17,52,33,2000,vmag=,11.1,53,80,10,C2,1,out,p3,JZ,C269,,,,
546,,426,1,EPIC212225150,8,46,27,25,9,18,2000,vmag=,13.4,426,640,10,C2,1,out,p3,JZ,C269,,,,
162,,42,1,EPIC212479997,13,35,32,-13,9,56,2000,vmag=,10.9,42,63,10,C2,1,out,p3,JZ,C269,,,,
418,,298,1,EPIC212496592,13,26,33,-12,48,24,2000,vmag=,13,298,447,10,C2,1,out,p3,JZ,C269,,,,
441,,321,1,EPIC212580872,13,40,56,-11,0,33,2000,vmag=,13.1,321,482,10,C2,1,out,p3,JZ,C269,,N,done,
682,,562,1,EPIC212636654,13,31,16,-9,45,10,2000,vmag=,13.7,562,843,10,C2,1,out,p3,JZ,C269,,N,done,
858,,738,1,EPIC212771557,13,17,30,-6,22,17,2000,vmag=,14,738,1108,10,C2,1,out,p3,JZ,C269,,N,done,
683,,563,1,EPIC212830737,13,58,51,-4,32,54,2000,vmag=,13.7,563,845,10,C2,1,out,p3,JZ,C269,,N,done,
473,,353,1,EPIC212870185,13,34,18,-3,9,19,2000,vmag=,13.2,353,529,10,C2,1,out,p3,JZ,C269,,N,done,
253,,133,1,EPIC251554286,13,26,28,-2,16,54,2000,vmag=,12.1,133,200,10,C2,1,out,p3,JZ,C269,,,,
882,,762,1,EPIC251626487,13,20,49,0,38,9,2000,vmag=,14,762,1143,10,C2,1,out,p3,JZ,C269,,,,
495,,375,1,EPIC211317649,8,35,42,10,12,23,2000,vmag=,13.2,375,562,10,C2,1,out,p3,JZ,C269,,,,
654,,534,1,EPIC211321953,8,35,19,10,17,31,2000,vmag=,13.6,534,801,10,C2,1,out,p3,JZ,C269,,,,
587,,467,1,EPIC211506851,8,37,1,13,14,9,2000,vmag=,13.5,467,701,10,C2,1,out,p3,JZ,C269,,,,
732,,612,1,EPIC211525753,8,18,34,13,30,10,2000,vmag=,13.8,612,918,10,C2,1,out,p3,JZ,C269,,,,
581,,461,1,EPIC211537087,8,33,17,13,39,40,2000,vmag=,13.4,461,691,10,C2,1,out,p3,JZ,C269,,,,
682,,562,1,EPIC211679060,8,56,59,15,37,59,2000,vmag=,13.7,562,843,10,C2,1,out,p3,JZ,C269,,,,
590,,470,1,EPIC211730267,8,47,45,16,19,44,2000,vmag=,13.5,470,705,10,C2,1,out,p3,JZ,C269,,,,
713,,593,1,EPIC211797637,8,42,55,17,16,58,2000,vmag=,13.7,593,890,10,C2,1,out,p3,JZ,C269,,,,
648,,528,1,EPIC211914998,8,55,13,18,56,59,2000,vmag=,13.6,528,793,10,C2,1,out,p3,JZ,C269,,,,
344,,224,1,EPIC210423938,4,1,29,14,0,0,2000,vmag=,12.7,224,400,10,C2,1,out,p3,JZ,C269,,N,done,
185,,65,1,EPIC210945680,3,32,57,22,6,57,2000,vmag=,11.3,65,150,10,C2,1,out,p3,JZ,C269,,N,done,
344,,224,1,EPIC211048999,3,55,11,23,45,24,2000,vmag=,12.7,224,350,10,C2,1,out,p3,JZ,C269,,N,done,
319,,199,1,EPIC211763214,8,55,21,16,47,38,2000,vmag=,12.5,199,400,10,C2,1,out,p3,JZ,C269,,,,
852,,732,1,EPIC211796070,8,33,14,17,15,41,2000,vmag=,13.9,732,1000,10,C2,1,out,p3,JZ,C269,,,,
755,,635,1,EPIC220522664,0,39,17,7,16,37,2000,vmag=,13.8,635,800,10,C2,1,out,p3,JZ,C269,,N,done,
144,,24,1,EPIC249421240,15,25,33,-22,46,9,2000,vmag=,10.3,24,150,10,C2,1,out,p3,JZ,C269,,,,
178,,58,1,EPIC250106132,15,45,47,-14,12,27,2000,vmag=,11.2,58,150,10,C2,1,out,p3,JZ,C269,,N,done,
270,,150,1,EPIC250143219,15,44,40,-13,42,28,2000,vmag=,12.2,150,300,10,C2,1,out,p3,JZ,C269,,N,done,
510,,390,1,EPIC211533633,9,9,53,13,36,46,2000,vmag=,13.3,390,500,10,C2,1,out,p3,JZ,C269,,,,
336,,216,1,EPIC211913977,8,41,22,18,56,1,2000,vmag=,12.6,216,400,10,C2,1,out,p3,JZ,C269,,,,
168,,48,1,EPIC212848465,13,34,3,-3,53,29,2000,vmag=,11,48,150,10,C2,1,out,p3,JZ,C269,,N,done,
229,,109,1,EPIC248222323,4,49,32,27,41,46,2000,vmag=,11.9,109,300,10,C2,1,out,p3,JZ,C269,,N,done,
16070,,1487,10,CK00094,19,49,20.5,41,53,28,2000,vmag=,12.3,1487,1800,60,C2,1,in,p1,EL,Y220,,,,15
18765,,1131,15,CK02672,19,44,32,48,58,38,2000,vmag=,12.08,1131,1800,60,C2,1,in,p1,EL,Y220,,,,15
639,,93,3,34382,5,18,31.2,33,9,52.7,2000,vmag=,8.2,93,300,250,B5,1,out,p1,LB,C245,3-Mar,N,done,
3900,,530,6,T003523,20,17,8,42,54,23.7,2000,vmag=,12.6,530,720,20,C2,1,in,p1,SY,N083,,N,done,
280,,160,1,T003519,20,32,18.7,21,20,42.3,2000,vmag=,12.6,160,240,10,C2,1,out,p1,SY,N083,,Y,,
3900,,530,6,T003519,20,32,18.7,21,20,42.3,2000,vmag=,12.6,530,720,20,C2,1,in,p1,SY,N083,,N,done,
240,,120,1,T003602,21,43,53.3,54,34,27.4,2000,vmag=,12.3,120,180,10,C2,1,out,p1,SY,N083,Drop,N,done,
3120,,400,6,T003602,21,43,53.3,54,34,27.4,2000,vmag=,12.3,400,540,20,C2,1,in,p1,SY,N083,Drop,N,done,
2451,,9,19,201091,21,7,2,38,46,12,2000,vmag=,5.2,9,500,250,B5,1,in,p1,Ex,C342,,Y,,
2622,,18,19,201092,21,7,3.2,38,45,43,2000,vmag=,6,18,500,250,B5,1,in,p1,Ex,C342,,Y,,
940,,820,1,K05934,19,21,27.3,50,3,9.2,2000,vmag=,14.1,820,1120,10,C2,1,out,p3,LB,C245,,,,
1650,,1530,1,K04405,19,47,35,48,2,50.1,2000,vmag=,14.7,1530,1800,10,C2,1,out,p3,LB,C245,"orient slit to avoid fainter secondary 5"" W",N,done,
1310,,1190,1,K04661,19,29,51.3,41,17,56.6,2000,vmag=,15.2,1190,1490,5,C2,1,out,p1,LB,C245,,N,done,
1400,,1280,1,K03916,19,19,29,41,2,26.7,2000,vmag=,15.3,1280,1580,5,C2,1,out,p1,LB,C245,,N,done,
1760,,1640,1,K02084,19,39,21.6,39,5,9.5,2000,vmag=,15.6,1640,1800,5,C2,1,out,p1,LB,C245,,N,done,
1770,,1650,1,K01074,19,25,6.2,47,19,46.2,2000,vmag=,15.6,1650,1800,5,C2,1,out,p1,LB,C245,only in good seeing,N,done,
1920,,1800,1,K01547,19,36,48.2,40,27,21.4,2000,vmag=,15.8,1800,1800,5,C2,1,out,p1,LB,C245,only in good seeing,N,done,
1920,,1800,1,K03316,19,40,11.6,45,20,33.6,2000,vmag=,15.8,1800,1800,5,C2,1,out,p1,LB,C245,only in good seeing,N,done,
2040,,900,2,WASP4,23,34,15.1,-42,3,41,2000,vmag=,12.5,900,900,30,C2,1,in,p3,LB,C245,,,,
550,,430,1,TIC154304816,22,49,38.6,46,21,0,2000,vmag=,13.4,430,730,10,C2,1,out,p1,LB,C245,,N,done,
470,,350,1,TIC154353849,22,50,14.4,43,39,36,2000,vmag=,13.1,350,650,10,C2,1,out,p1,LB,C245,,N,done,
1020,,220,3,TIC26412438,19,25,25.1,51,26,0.6,2000,vmag=,11.9,220,520,20,C2,1,out,p1,LB,C245,3-Mar,n,done,
1490,,1370,1,TIC267661228,20,47,2.1,57,22,0.1,2000,vmag=,15.4,1370,1670,5,C2,1,out,p3,LB,C245,,N,done,
380,,260,1,TIC279947414,2,37,43.1,80,16,2.6,2000,vmag=,12.1,260,560,20,C2,1,out,p1,LB,C245,,N,done,
1740,,460,3,TIC376116071,2,55,28.2,70,22,38,2000,vmag=,13.4,460,760,10,C2,1,out,p1,LB,C245,3-Jan,Y,,
1550,,1430,1,TIC379376771,2,1,5.3,68,59,44,2000,vmag=,14.7,1430,1730,10,C2,1,out,p1,LB,C245,,N,done,
430,,310,1,TIC117689799,20,2,56.4,24,26,6.5,2000,vmag=,12.2,310,610,20,C2,1,out,p1,LB,C245,,N,done,
1380,,340,3,TIC172754786,19,59,14.4,38,23,37.2,2000,vmag=,13.1,340,640,10,C2,1,out,p1,LB,C245,3-Mar,n,done,
280,,160,1,T003624,1,0,46.5,15,9,58.2,2000,vmag=,12.6,160,240,10,C2,1,out,p1,SY,N083,"4.5 mag fainter companion at 1"", rotate slit to avoid",N,Done,
3900,,530,6,T003624,1,0,46.5,15,9,58.2,2000,vmag=,12.6,530,720,20,C2,1,in,p1,SY,N083,"4.5 mag fainter companion at 1"", rotate slit to avoid",Y,,
